IN FILE,MANUAL ID,OFFSET,DURATION,max_freq,min_freq,created_at,last_modified,is_marked_for_review,assigned_users
20210810_202000.WAV,1 Birds,49.4567,0.13000000000000256,24000,0,"Sun, 29 Aug 2021 02:14:38 GMT","Wed, 15 Sep 2021 04:04:15 GMT",True,{'admin': 1}
20210811_080000.WAV,Common Poorwill,0.3191,4.6492,24000,0,"Sun, 29 Aug 2021 02:14:38 GMT","Wed, 08 Sep 2021 02:52:14 GMT",False,{'admin': 1}
20210811_181000.WAV,1 Birds,2.34,0.5900000000000003,24000,0,"Sun, 29 Aug 2021 02:14:38 GMT","Wed, 15 Sep 2021 04:05:04 GMT",True,{'admin': 1}
20210811_181000.WAV,American Crow,6,0.4500000000000002,24000,0,"Sun, 29 Aug 2021 02:14:38 GMT","Wed, 15 Sep 2021 04:05:04 GMT",True,{'admin': 1}
20210812_073000.WAV,1 No Birds,58.43,1.5600000000000023,24000,0,"Sun, 29 Aug 2021 02:14:38 GMT","Wed, 15 Sep 2021 04:06:33 GMT",False,{'admin': 1}
20210815_134000.WAV,1 Birds,15.43,0.740000000000002,24000,0,"Sun, 29 Aug 2021 02:14:38 GMT","Sun, 26 Sep 2021 00:59:24 GMT",False,{'admin': 1}
20210815_134000.WAV,California Thrasher,47.91,4.910000000000004,24000,0,"Sun, 29 Aug 2021 02:14:38 GMT","Sun, 26 Sep 2021 00:59:24 GMT",False,{'admin': 1}
20210815_134000.WAV,Spotted Towhee,27.45,1.1000000000000014,24000,0,"Sun, 29 Aug 2021 02:14:38 GMT","Sun, 26 Sep 2021 00:59:24 GMT",False,{'admin': 1}
20210815_134000.WAV,Spotted Towhee,33.02,1.3499999999999943,24000,0,"Sun, 29 Aug 2021 02:14:38 GMT","Sun, 26 Sep 2021 00:59:24 GMT",False,{'admin': 1}
20210815_134000.WAV,Northern Mockingbird,1.76,5.01,24000,0,"Sun, 29 Aug 2021 02:14:38 GMT","Sun, 26 Sep 2021 01:32:55 GMT",False,{'admin': 1}
20210815_134000.WAV,Spotted Towhee,47.13,0.7299999999999969,24000,0,"Sun, 29 Aug 2021 02:14:38 GMT","Sun, 26 Sep 2021 01:32:55 GMT",False,{'admin': 1}
20210815_134000.WAV,Northern Mockingbird,38.05,3.1300000000000026,24000,0,"Sun, 29 Aug 2021 02:14:38 GMT","Sun, 26 Sep 2021 01:32:55 GMT",False,{'admin': 1}
20210815_134000.WAV,Northern Mockingbird,22.19,3.4599999999999973,24000,0,"Sun, 29 Aug 2021 02:14:38 GMT","Sun, 26 Sep 2021 01:32:55 GMT",False,{'admin': 1}
20210816_005000.WAV,California Towhee,0.22,0.18999999999999997,24000,0,"Sun, 29 Aug 2021 02:14:39 GMT","Wed, 15 Sep 2021 03:50:48 GMT",True,{'admin': 1}
20210816_005000.WAV,California Gull,0.67,0.20999999999999996,24000,0,"Sun, 29 Aug 2021 02:14:39 GMT","Wed, 15 Sep 2021 03:50:48 GMT",True,{'admin': 1}
20210817_103000.WAV,1 No Birds,57.86,2.1099999999999994,24000,0,"Sun, 29 Aug 2021 02:14:39 GMT","Wed, 15 Sep 2021 03:52:38 GMT",False,{'admin': 1}
20210817_143000.WAV,1 Birds,5.1367,0.8099999999999996,24000,0,"Sun, 29 Aug 2021 02:14:39 GMT","Wed, 15 Sep 2021 03:53:22 GMT",True,{'admin': 1}
20210817_143000.WAV,California Thrasher,0.77,0.54,24000,0,"Sun, 29 Aug 2021 02:14:39 GMT","Wed, 15 Sep 2021 03:53:22 GMT",True,{'admin': 1}
20210818_023000.WAV,California Gnatcatcher,57.54,0.5,24000,0,"Sun, 29 Aug 2021 02:14:39 GMT","Wed, 15 Sep 2021 03:59:16 GMT",True,{'admin': 1}
20210818_023000.WAV,California Thrasher,1.47,0.30000000000000004,24000,0,"Sun, 29 Aug 2021 02:14:39 GMT","Wed, 15 Sep 2021 03:59:16 GMT",True,{'admin': 1}
20210818_062000.WAV,1 No Birds,59.13,0.8499999999999943,24000,0,"Sun, 29 Aug 2021 02:14:39 GMT","Wed, 15 Sep 2021 04:01:59 GMT",False,{'admin': 1}
20210818_151000.WAV,1 Birds,0.03,0.76,24000,0,"Sun, 29 Aug 2021 02:14:39 GMT","Wed, 15 Sep 2021 04:02:49 GMT",True,{'admin': 1}
20210818_151000.WAV,American Crow,4.9,0.7699999999999996,24000,0,"Sun, 29 Aug 2021 02:14:39 GMT","Wed, 15 Sep 2021 04:02:49 GMT",True,{'admin': 1}
20210818_220000.WAV,1 Birds,0.4891,5.2891,24000,0,"Sun, 29 Aug 2021 02:14:39 GMT","Tue, 07 Sep 2021 21:33:06 GMT",False,{'admin': 1}
20210819_090000.WAV,1 Birds,29.43,0.620000000000001,24000,0,"Sun, 29 Aug 2021 02:21:33 GMT","Wed, 15 Sep 2021 03:37:10 GMT",True,{'admin': 1}
20210819_090000.WAV,Common Poorwill,0.5,0.6499999999999999,24000,0,"Sun, 29 Aug 2021 02:21:33 GMT","Wed, 15 Sep 2021 03:37:10 GMT",True,{'admin': 1}
20210819_192000.WAV,American Crow,1.9,0.25,24000,0,"Sun, 29 Aug 2021 02:21:33 GMT","Wed, 15 Sep 2021 03:38:36 GMT",True,{'admin': 1}
20210819_230000.WAV,California Towhee,9.5467,0.2400000000000002,24000,0,"Sun, 29 Aug 2021 02:21:33 GMT","Wed, 15 Sep 2021 03:41:03 GMT",True,{'admin': 1}
20210819_230000.WAV,1 Birds,30.57,0.4400000000000013,24000,0,"Sun, 29 Aug 2021 02:21:33 GMT","Wed, 15 Sep 2021 03:41:03 GMT",True,{'admin': 1}
20210820_012000.WAV,1 Birds,6.41,0.28000000000000025,24000,0,"Sun, 29 Aug 2021 02:21:33 GMT","Wed, 15 Sep 2021 03:45:41 GMT",True,{'admin': 1}
20210821_033000.WAV,Common Poorwill,1.12,0.5399999999999998,24000,0,"Sun, 29 Aug 2021 02:21:33 GMT","Wed, 15 Sep 2021 03:50:09 GMT",True,{'admin': 1}
20210821_050000.WAV,1 No Birds,58.4567,1.5433000000000021,24000,0,"Sun, 29 Aug 2021 02:21:34 GMT","Wed, 15 Sep 2021 03:19:20 GMT",False,{'admin': 1}
20210821_112000.WAV,Common Poorwill,5.79,0.5899999999999999,24000,0,"Sun, 29 Aug 2021 02:21:34 GMT","Wed, 15 Sep 2021 03:20:57 GMT",True,{'admin': 1}
20210821_122000.WAV,Common Poorwill,0.77,0.5800000000000001,24000,0,"Sun, 29 Aug 2021 02:21:34 GMT","Wed, 15 Sep 2021 03:22:23 GMT",True,{'admin': 1}
20210821_211000.WAV,1 No Birds,58.4367,1.5632999999999981,24000,0,"Sun, 29 Aug 2021 02:21:34 GMT","Wed, 15 Sep 2021 03:24:03 GMT",False,{'admin': 1}
20210822_173000.WAV,California Towhee,6.41,0.28000000000000025,24000,0,"Sun, 29 Aug 2021 02:21:34 GMT","Wed, 15 Sep 2021 03:26:53 GMT",True,{'admin': 1}
20210822_173000.WAV,1 Birds,10.96,0.2699999999999996,24000,0,"Sun, 29 Aug 2021 02:21:34 GMT","Wed, 15 Sep 2021 03:26:53 GMT",True,{'admin': 1}
20210823_043000.WAV,Common Poorwill,0.75,0.5800000000000001,24000,0,"Sun, 29 Aug 2021 02:21:34 GMT","Wed, 15 Sep 2021 03:32:00 GMT",True,{'admin': 1}
20210824_160000.WAV,1 Birds,0.86,0.45000000000000007,24000,0,"Sun, 29 Aug 2021 02:21:34 GMT","Wed, 15 Sep 2021 03:35:32 GMT",True,{'admin': 1}
20210824_160000.WAV,1 Birds,16.71,0.39000000000000057,24000,0,"Sun, 29 Aug 2021 02:21:34 GMT","Wed, 15 Sep 2021 03:35:32 GMT",True,{'admin': 1}
20210824_160000.WAV,California Thrasher,32.83,0.9400000000000048,24000,0,"Sun, 29 Aug 2021 02:21:34 GMT","Wed, 15 Sep 2021 03:35:32 GMT",True,{'admin': 1}
20210824_160000.WAV,1 Birds,28.8967,0.28000000000000114,24000,0,"Sun, 29 Aug 2021 02:21:34 GMT","Wed, 15 Sep 2021 03:35:32 GMT",True,{'admin': 1}
20210824_160000.WAV,1 Birds,11.44,0.33999999999999986,24000,0,"Sun, 29 Aug 2021 02:21:34 GMT","Wed, 15 Sep 2021 03:35:32 GMT",True,{'admin': 1}
20210811_224000.WAV,1 Birds,1.7489,8.8585,24000,0,"Sun, 29 Aug 2021 02:26:43 GMT","Thu, 09 Sep 2021 00:40:45 GMT",False,{'admin': 1}
20210811_224000.WAV,1 Birds,11.1473,8.3086,24000,0,"Sun, 29 Aug 2021 02:26:43 GMT","Thu, 09 Sep 2021 00:41:16 GMT",False,{'admin': 1}
20210812_005000.WAV,1 Birds,4.3367,0.3199999999999994,24000,0,"Sun, 29 Aug 2021 02:26:43 GMT","Wed, 15 Sep 2021 03:17:46 GMT",True,{'admin': 1}
20210812_005000.WAV,Glaucus-winged Gull,5.27,1.0200000000000005,24000,0,"Sun, 29 Aug 2021 02:26:43 GMT","Wed, 15 Sep 2021 03:17:46 GMT",True,{'admin': 1}
20210812_095000.WAV,1 Birds,58.15,1.6733000000000047,24000,0,"Sun, 29 Aug 2021 02:26:44 GMT","Wed, 15 Sep 2021 03:13:41 GMT",False,{'admin': 1}
20210812_130000.WAV,1 Birds,1.73,0.3267000000000002,24000,0,"Sun, 29 Aug 2021 02:26:44 GMT","Fri, 17 Sep 2021 23:43:52 GMT",False,{'admin': 1}
20210812_130000.WAV,Wrentit,11.2367,2.2132999999999985,24000,0,"Sun, 29 Aug 2021 02:26:44 GMT","Fri, 17 Sep 2021 23:43:52 GMT",False,{'admin': 1}
20210812_130000.WAV,Wrentit,52.3804,3.7993999999999986,24000,0,"Sun, 29 Aug 2021 02:26:44 GMT","Fri, 17 Sep 2021 23:43:52 GMT",False,{'admin': 1}
20210814_161000.WAV,Anna's Hummingbird,50.0508,4.269299999999994,24000,0,"Sun, 29 Aug 2021 02:26:44 GMT","Fri, 10 Sep 2021 22:44:15 GMT",False,{'admin': 1}
20210814_231000.WAV,California Towhee,0.0592,5.9990000000000006,24000,0,"Sun, 29 Aug 2021 02:26:44 GMT","Thu, 09 Sep 2021 00:33:18 GMT",False,{'admin': 1}
20210814_231000.WAV,Wrentit,33.3836,3.5793999999999997,24000,0,"Sun, 29 Aug 2021 02:26:44 GMT","Thu, 09 Sep 2021 00:34:10 GMT",False,{'admin': 1}
20210814_231000.WAV,Wrentit,37.4429,4.459299999999999,24000,0,"Sun, 29 Aug 2021 02:26:44 GMT","Thu, 09 Sep 2021 00:34:43 GMT",False,{'admin': 1}
20210817_052000.WAV,1 No Birds,58.3033,1.3333999999999975,24000,0,"Sun, 29 Aug 2021 02:26:44 GMT","Wed, 15 Sep 2021 03:15:54 GMT",False,{'admin': 1}
20210817_141000.WAV,California Thrasher,5.47,0.40000000000000036,24000,0,"Sun, 29 Aug 2021 02:26:44 GMT","Wed, 15 Sep 2021 03:16:33 GMT",True,{'admin': 1}
20210817_141000.WAV,1 Birds,0.67,1.2267000000000001,24000,0,"Sun, 29 Aug 2021 02:26:44 GMT","Wed, 15 Sep 2021 03:16:33 GMT",True,{'admin': 1}
20210818_034000.WAV,1 No Birds,50.1908,3.2794999999999987,24000,0,"Sun, 29 Aug 2021 02:26:44 GMT","Sat, 11 Sep 2021 00:31:09 GMT",False,{'admin': 1}
20210818_041000.WAV,Common Poorwill,3.195,1.0500000000000003,24000,0,"Sun, 29 Aug 2021 02:26:45 GMT","Wed, 15 Sep 2021 02:32:18 GMT",True,{'admin': 1}
20210818_071000.WAV,1 No Birds,58.805,1.1600000000000037,24000,0,"Sun, 29 Aug 2021 02:26:45 GMT","Wed, 15 Sep 2021 02:33:55 GMT",False,{'admin': 1}
20210818_123000.WAV,Common Poorwill,0.005,0.46,24000,0,"Sun, 29 Aug 2021 02:26:45 GMT","Wed, 15 Sep 2021 02:35:37 GMT",True,{'admin': 1}
20210818_123000.WAV,1 Birds,48.255,0.779999999999994,24000,0,"Sun, 29 Aug 2021 02:26:45 GMT","Wed, 15 Sep 2021 02:35:37 GMT",True,{'admin': 1}
20210818_205000.WAV,California Towhee,33.005,0.1699999999999946,24000,0,"Sun, 29 Aug 2021 02:26:45 GMT","Wed, 15 Sep 2021 02:37:20 GMT",True,{'admin': 1}
20210819_022000.WAV,Wrentit,14.685,0.16000000000000014,24000,0,"Sun, 29 Aug 2021 02:33:43 GMT","Thu, 23 Sep 2021 02:16:05 GMT",False,{'admin': 1}
20210819_022000.WAV,Wrentit,14.245,0.15000000000000036,24000,0,"Sun, 29 Aug 2021 02:33:43 GMT","Thu, 23 Sep 2021 02:16:05 GMT",False,{'admin': 1}
20210819_022000.WAV,Wrentit,11.455,0.14000000000000057,24000,0,"Sun, 29 Aug 2021 02:33:43 GMT","Thu, 23 Sep 2021 02:16:05 GMT",False,{'admin': 1}
20210819_022000.WAV,Wrentit,8.535,2.8900000000000006,24000,0,"Sun, 29 Aug 2021 02:33:43 GMT","Thu, 23 Sep 2021 02:16:05 GMT",False,{'admin': 1}
20210819_022000.WAV,California Towhee,24.075,0.14000000000000057,24000,0,"Sun, 29 Aug 2021 02:33:43 GMT","Thu, 23 Sep 2021 02:16:05 GMT",False,{'admin': 1}
20210819_022000.WAV,Wrentit,0.005,0.27999999999999997,24000,0,"Sun, 29 Aug 2021 02:33:43 GMT","Thu, 23 Sep 2021 02:16:05 GMT",False,{'admin': 1}
20210819_022000.WAV,Wrentit,14.465,0.16999999999999993,24000,0,"Sun, 29 Aug 2021 02:33:43 GMT","Thu, 23 Sep 2021 02:16:05 GMT",False,{'admin': 1}
20210819_022000.WAV,Wrentit,1.715,4.0600000000000005,24000,0,"Sun, 29 Aug 2021 02:33:43 GMT","Thu, 23 Sep 2021 02:16:05 GMT",False,{'admin': 1}
20210819_022000.WAV,Wrentit,15.115,0.16000000000000014,24000,0,"Sun, 29 Aug 2021 02:33:43 GMT","Thu, 23 Sep 2021 02:16:05 GMT",False,{'admin': 1}
20210819_022000.WAV,Wrentit,12.315,0.15000000000000036,24000,0,"Sun, 29 Aug 2021 02:33:43 GMT","Thu, 23 Sep 2021 02:16:05 GMT",False,{'admin': 1}
20210819_022000.WAV,Wrentit,11.745,0.14000000000000057,24000,0,"Sun, 29 Aug 2021 02:33:43 GMT","Thu, 23 Sep 2021 02:16:05 GMT",False,{'admin': 1}
20210819_022000.WAV,Wrentit,15.325,0.19000000000000128,24000,0,"Sun, 29 Aug 2021 02:33:43 GMT","Thu, 23 Sep 2021 02:16:05 GMT",False,{'admin': 1}
20210819_022000.WAV,Wrentit,12.005,0.1999999999999993,24000,0,"Sun, 29 Aug 2021 02:33:43 GMT","Thu, 23 Sep 2021 02:16:05 GMT",False,{'admin': 1}
20210819_022000.WAV,Wrentit,14.885,0.17999999999999972,24000,0,"Sun, 29 Aug 2021 02:33:43 GMT","Thu, 23 Sep 2021 02:16:05 GMT",False,{'admin': 1}
20210819_022000.WAV,Wrentit,13.985,0.17999999999999972,24000,0,"Sun, 29 Aug 2021 02:33:43 GMT","Thu, 23 Sep 2021 02:16:05 GMT",False,{'admin': 1}
20210819_022000.WAV,Wrentit,12.595,0.1399999999999988,24000,0,"Sun, 29 Aug 2021 02:33:43 GMT","Thu, 23 Sep 2021 02:16:05 GMT",False,{'admin': 1}
20210819_022000.WAV,Wrentit,13.775,0.15000000000000036,24000,0,"Sun, 29 Aug 2021 02:33:43 GMT","Thu, 23 Sep 2021 02:16:05 GMT",False,{'admin': 1}
20210819_022000.WAV,Wrentit,13.535,0.16999999999999993,24000,0,"Sun, 29 Aug 2021 02:33:43 GMT","Thu, 23 Sep 2021 02:16:05 GMT",False,{'admin': 1}
20210819_022000.WAV,Wrentit,12.805,0.16999999999999993,24000,0,"Sun, 29 Aug 2021 02:33:43 GMT","Thu, 23 Sep 2021 02:16:05 GMT",False,{'admin': 1}
20210819_022000.WAV,Wrentit,13.055,0.16999999999999993,24000,0,"Sun, 29 Aug 2021 02:33:43 GMT","Thu, 23 Sep 2021 02:16:05 GMT",False,{'admin': 1}
20210819_022000.WAV,Wrentit,13.255,0.16999999999999993,24000,0,"Sun, 29 Aug 2021 02:33:43 GMT","Thu, 23 Sep 2021 02:16:05 GMT",False,{'admin': 1}
20210819_022000.WAV,Wrentit,19.585,2.719999999999999,24000,0,"Sun, 29 Aug 2021 02:33:43 GMT","Thu, 23 Sep 2021 02:16:05 GMT",False,{'admin': 1}
20210819_022000.WAV,Wrentit,27.28,2.3200000000000003,24000,0,"Sun, 29 Aug 2021 02:33:43 GMT","Thu, 23 Sep 2021 02:16:05 GMT",False,{'admin': 1}
20210819_061000.WAV,1 No Birds,59.015,0.9699999999999989,24000,0,"Sun, 29 Aug 2021 02:33:43 GMT","Wed, 15 Sep 2021 02:27:25 GMT",False,{'admin': 1}
20210819_170000.WAV,1 Birds,24.6425,0.6600000000000001,24000,0,"Sun, 29 Aug 2021 02:33:43 GMT","Mon, 13 Sep 2021 23:31:54 GMT",False,{'admin': 1}
20210819_170000.WAV,1 Birds,30.7525,0.6699999999999982,24000,0,"Sun, 29 Aug 2021 02:33:43 GMT","Mon, 13 Sep 2021 23:31:54 GMT",False,{'admin': 1}
20210819_170000.WAV,Song Sparrow,8.6225,0.41999999999999993,24000,0,"Sun, 29 Aug 2021 02:33:43 GMT","Mon, 13 Sep 2021 23:31:54 GMT",False,{'admin': 1}
